TEST_PARAM.comment:,LP785060

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.173783
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.15
TEST_PARAM.max_discharge_current:,0.15

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/27/21 10:54:40
TEST_PARAM.discharge_stop_time:,11/28/21 07:44:35

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,228,68095.29,3.446001,3.392559,0.35628
BATT_MODEL_RAW:,229,68395.281,3.443293,3.390017,0.3551733
BATT_MODEL_RAW:,230,68695.273,3.440496,3.387356,0.3542667
BATT_MODEL_RAW:,231,68995.246,3.437565,3.384539,0.3535067
BATT_MODEL_RAW:,232,69295.225,3.434469,3.381544,0.3528333
BATT_MODEL_RAW:,233,69595.208,3.431166,3.378315,0.35234
BATT_MODEL_RAW:,234,69895.203,3.427574,3.374769,0.3520333
BATT_MODEL_RAW:,235,70195.198,3.423616,3.37085,0.3517733
BATT_MODEL_RAW:,236,70495.165,3.419113,3.366352,0.35174
BATT_MODEL_RAW:,237,70795.144,3.413834,3.361105,0.3515267
BATT_MODEL_RAW:,238,71095.12,3.407326,3.354687,0.3509267
BATT_MODEL_RAW:,239,71395.096,3.399191,3.346573,0.3507867
BATT_MODEL_RAW:,240,71695.074,3.388834,3.336264,0.3504667
BATT_MODEL_RAW:,241,71995.062,3.376017,3.323515,0.3500133
BATT_MODEL_RAW:,242,72295.047,3.360931,3.308491,0.3496
BATT_MODEL_RAW:,243,72595.018,3.343874,3.291468,0.3493733
BATT_MODEL_RAW:,244,72894.997,3.324978,3.27256,0.3494533
BATT_MODEL_RAW:,245,73194.975,3.304159,3.251738,0.3494733
BATT_MODEL_RAW:,246,73494.949,3.281281,3.228863,0.3494533
BATT_MODEL_RAW:,247,73794.933,3.256031,3.203592,0.3495933
BATT_MODEL_RAW:,248,74094.927,3.228041,3.175575,0.3497733
BATT_MODEL_RAW:,249,74394.911,3.196733,3.144234,0.3499933
BATT_MODEL_RAW:,250,74694.887,3.161366,3.108818,0.35032
BATT_MODEL_RAW:,251,74994.856,3.120832,3.068254,0.35052
BATT_MODEL_RAW.capacity:,3.124786

BATT_MODEL:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,1,74994.856,3.120832,3.068254,0.35052
BATT_MODEL:,2,74094.927,3.228041,3.175575,0.3497733
BATT_MODEL:,3,73494.949,3.281281,3.228863,0.3494533
BATT_MODEL:,4,72894.997,3.324978,3.27256,0.3494533
BATT_MODEL:,5,71995.062,3.376017,3.323515,0.3500133
BATT_MODEL:,6,71395.096,3.399191,3.346573,0.3507867
BATT_MODEL:,7,70495.165,3.419113,3.366352,0.35174
BATT_MODEL:,8,69895.203,3.427574,3.374769,0.3520333
BATT_MODEL:,9,68995.246,3.437565,3.384539,0.3535067
BATT_MODEL:,10,68395.281,3.443293,3.390017,0.3551733
BATT_MODEL:,11,67495.311,3.451275,3.397385,0.3592667
BATT_MODEL:,12,66895.345,3.45681,3.402582,0.36152
BATT_MODEL:,13,65995.41,3.467171,3.412527,0.3642933
BATT_MODEL:,14,65395.449,3.475088,3.42025,0.3655867
BATT_MODEL:,15,64495.499,3.486027,3.430849,0.3678533
BATT_MODEL:,16,63895.534,3.492676,3.437269,0.36938
BATT_MODEL:,17,62995.59,3.502239,3.446396,0.3722867
BATT_MODEL:,18,62395.614,3.508533,3.452257,0.3751733
BATT_MODEL:,19,61495.668,3.517527,3.460522,0.3800333
BATT_MODEL:,20,60895.697,3.523079,3.465748,0.3822067
BATT_MODEL:,21,59995.77,3.530739,3.473166,0.38382
BATT_MODEL:,22,59395.819,3.53554,3.477835,0.3847
