TEST_PARAM.comment:,4xaa

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,6.4827013016
TEST_PARAM.vcutoff:,3.2

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,12/04/21 08:06:17
TEST_PARAM.discharge_stop_time:,12/05/21 11:08:04

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,198,19701.580796,5.4206638336,5.3582935333,0.62370300293
BATT_MODEL_RAW:,199,19801.590427,5.4185581207,5.3561344147,0.62423706055
BATT_MODEL_RAW:,200,19901.597622,5.4164390564,5.3539733887,0.62465667725
BATT_MODEL_RAW:,201,20001.606502,5.4143409729,5.3518314362,0.62509536743
BATT_MODEL_RAW:,202,20101.615024,5.4122524261,5.3496799469,0.62572479248
BATT_MODEL_RAW:,203,20201.623216,5.4101696014,5.3475475311,0.62622070313
BATT_MODEL_RAW:,204,20301.631854,5.408082962,5.3454265594,0.62656402588
BATT_MODEL_RAW:,205,20401.639936,5.406003952,5.3433036804,0.62700271606
BATT_MODEL_RAW:,206,20501.649663,5.4039516449,5.3411903381,0.62761306763
BATT_MODEL_RAW:,207,20601.657216,5.401889801,5.3390731812,0.62816619873
BATT_MODEL_RAW:,208,20701.666975,5.3998603821,5.3369903564,0.62870025635
BATT_MODEL_RAW:,209,20801.674804,5.3978233337,5.3348941803,0.62929153442
BATT_MODEL_RAW:,210,20901.681627,5.3957996368,5.3328113556,0.6298828125
BATT_MODEL_RAW:,211,21001.690513,5.3937702179,5.3307476044,0.63022613525
BATT_MODEL_RAW:,212,21101.69926,5.391746521,5.3286705017,0.63076019287
BATT_MODEL_RAW:,213,21201.707697,5.3897457123,5.3265972137,0.63148498535
BATT_MODEL_RAW:,214,21301.716351,5.3877468109,5.3245315552,0.63215255737
BATT_MODEL_RAW:,215,21401.724115,5.3857574463,5.3225002289,0.63257217407
BATT_MODEL_RAW:,216,21501.733943,5.383764267,5.3204650879,0.63299179077
BATT_MODEL_RAW:,217,21601.742225,5.3817977905,5.3184394836,0.63358306885
BATT_MODEL_RAW:,218,21701.748401,5.3798389435,5.3164157867,0.63423156738
BATT_MODEL_RAW:,219,21801.756599,5.3778781891,5.3143978119,0.63480377197
BATT_MODEL_RAW:,220,21901.764448,5.3759212494,5.3123836517,0.63537597656
BATT_MODEL_RAW:,221,22001.773502,5.3739833832,5.3103981018,0.63585281372
BATT_MODEL_RAW:,222,22101.780887,5.372045517,5.3084182739,0.63627243042
BATT_MODEL_RAW:,223,22201.789652,5.3701305389,5.3064460754,0.63684463501
BATT_MODEL_RAW:,224,22301.797715,5.3682327271,5.3045005798,0.63732147217
BATT_MODEL_RAW:,225,22401.804867,5.3663139343,5.3025302887,0.6378364563
BATT_MODEL_RAW:,226,22501.813751,5.3644218445,5.3005657196,0.63856124878
BATT_MODEL_RAW:,227,22601.823203,5.3625392914,5.2986335754,0.63905715942
